ticketId,category,creationDate,device,issueType,priority,severity,status,resolutionDate,customer,resolution_time,creation_day_of_week,creation_month,is_weekend
T4348756,2,2025-01-02 17:01:05,Node-MIA-V6500-LW112,28,0,2,Closed,2025-01-03 09:00:00,9902545038,15.981944444444444,3,1,0
T4348758,9,2025-01-02 17:00:00,Modem-NYC-S8500-YE944,0,0,2,Closed,2025-01-03 09:00:00,9905095026,16.0,3,1,0
T4348760,0,2025-01-02 17:03:38,Modem-LAX-S8500-FS412,176,3,2,Closed,2025-01-05 09:00:00,9904703448,63.93944444444445,3,1,0
T4348763,9,2025-01-02 17:05:00,Firewall-DFW-C5000-XN129,8,0,2,Closed,2025-01-02 22:36:32,9905221161,5.525555555555556,3,1,0
T4348764,9,2025-01-02 17:12:15,Router-PHX-R9000-VP270,92,0,2,Closed,2025-01-02 22:44:01,9907339680,5.529444444444445,3,1,0
T4348766,9,2025-01-02 17:15:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 09:00:00,9905491301,15.75,3,1,0
T4348771,9,2025-01-02 17:20:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-02 22:42:56,9902641725,5.3822222222222225,3,1,0
T4348779,9,2025-01-02 17:45:06,Router-PHX-R9000-VP270,92,0,2,Closed,2025-01-02 21:54:12,9907339680,4.151666666666666,3,1,0
T4348796,6,2025-01-02 18:11:08,Hub-DFW-M3000-KP695,157,3,2,Closed,2025-01-04 14:00:00,9902641727,43.81444444444445,3,1,0
T4348801,9,2025-01-02 18:10:00,Server-BOS-R9000-JG649,8,0,2,Closed,2025-01-03 09:00:00,9905221161,14.833333333333334,3,1,0
T4348807,9,2025-01-02 18:25:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 09:00:00,9905491301,14.583333333333334,3,1,0
T4348817,9,2025-01-02 18:45:00,Modem-NYC-S8500-YE944,0,0,2,Closed,2025-01-03 09:00:00,9905095026,14.25,3,1,0
T4348840,5,2025-01-02 19:00:39,Hub-MIA-X1000-VR270,225,3,1,Closed,2025-01-04 09:00:00,9902545038,37.98916666666667,3,1,0
T4348838,5,2025-01-02 19:00:39,Hub-MIA-X1000-VR270,225,3,1,Closed,2025-01-04 09:00:00,9902545038,37.98916666666667,3,1,0
T4348841,5,2025-01-02 19:00:39,Hub-LAX-C5000-QQ192,225,3,1,Closed,2025-01-04 02:59:50,9902545038,31.98638888888889,3,1,0
T4348829,5,2025-01-02 19:00:39,Hub-LAX-C5000-QQ192,225,3,1,Closed,2025-01-04 09:00:00,9902545038,37.98916666666667,3,1,0
T4348836,5,2025-01-02 19:00:39,Hub-LAX-C5000-QQ192,225,3,1,Closed,2025-01-04 09:00:00,9902545038,37.98916666666667,3,1,0
T4348851,9,2025-01-02 19:05:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-03 01:19:02,9902641725,6.233888888888889,3,1,0
T4348854,9,2025-01-02 19:15:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-02 22:45:22,9905491301,3.506111111111111,3,1,0
T4348867,9,2025-01-02 19:35:00,Modem-NYC-S8500-YE944,0,0,2,Closed,2025-01-03 09:00:00,9905095026,13.416666666666666,3,1,0
T4348870,6,2025-01-02 19:46:35,Switch-ATL-C5000-HA304,157,3,2,Closed,2025-01-05 10:29:01,9902641727,62.70722222222222,3,1,0
T4348871,9,2025-01-02 19:40:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-03 09:00:00,9902641725,13.333333333333334,3,1,0
T4348874,9,2025-01-02 19:53:38,Router-PHX-R9000-VP270,81,3,2,Closed,2025-01-03 22:46:56,9907339680,26.888333333333332,3,1,0
T4348881,9,2025-01-02 20:14:04,AccessPoint-PHX-V6500-KE456,181,0,2,Closed,2025-01-03 01:05:38,9904928420,4.859444444444445,3,1,0
T4348887,9,2025-01-02 20:20:00,Server-CHI-C5000-BY469,8,0,2,Closed,2025-01-03 09:00:00,9905221161,12.666666666666666,3,1,0
T4348888,9,2025-01-02 20:20:00,Router-PHX-R9000-VP270,86,0,2,Closed,2025-01-03 09:00:00,9907339680,12.666666666666666,3,1,0
T4348903,0,2025-01-02 21:00:21,Switch-BOS-C5000-MK627,138,1,2,Closed,2025-01-03 19:51:35,9905056761,22.85388888888889,3,1,0
T4348901,5,2025-01-02 21:00:40,Modem-CHI-S8500-YE635,81,3,2,Closed,2025-01-03 21:31:16,9904850687,24.51,3,1,0
T4348902,5,2025-01-02 21:00:39,Controller-LAX-M3000-WE650,66,0,2,Closed,2025-01-03 09:00:00,9902545038,11.989166666666666,3,1,0
T4348916,9,2025-01-02 21:15:00,Gateway-SEA-T4500-AF534,8,0,2,Closed,2025-01-03 09:00:00,9905221161,11.75,3,1,0
T4348923,9,2025-01-02 21:40:00,Node-SEA-R9000-JX402,75,3,2,Closed,2025-01-03 22:52:32,9902641725,25.20888888888889,3,1,0
T4348925,9,2025-01-02 21:45:00,Modem-DEN-X1000-WT677,78,3,2,Closed,2025-01-04 09:00:00,9905221161,35.25,3,1,0
T4348939,9,2025-01-02 22:15:00,Modem-NYC-S8500-YE944,0,0,2,Closed,2025-01-03 09:00:00,9905095026,10.75,3,1,0
T4348958,9,2025-01-02 22:50:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 09:00:00,9905491301,10.166666666666666,3,1,0
T4348963,9,2025-01-02 23:00:00,AccessPoint-CHI-P7000-TV934,85,0,2,Closed,2025-01-03 02:46:56,9905491301,3.7822222222222224,3,1,0
T4348965,9,2025-01-02 23:03:23,Switch-DFW-S8500-KC271,81,1,2,Closed,2025-01-03 09:00:00,9905033957,9.94361111111111,3,1,0
T4348971,9,2025-01-02 23:16:19,Switch-DFW-S8500-KC271,81,3,2,Closed,2025-01-04 09:00:00,9905033957,33.72805555555556,3,1,0
T4348974,9,2025-01-02 23:20:00,Modem-NYC-S8500-YE944,0,0,2,Closed,2025-01-03 04:00:06,9905095026,4.668333333333333,3,1,0
T4349024,9,2025-01-03 01:20:00,AccessPoint-NYC-X1000-LS152,11,3,2,Closed,2025-01-04 09:00:00,9905033957,31.666666666666668,4,1,0
T4349028,9,2025-01-03 01:27:44,Hub-CHI-V6500-EE512,255,0,2,Closed,2025-01-03 09:00:00,9902384877,7.5377777777777775,4,1,0
T4349036,9,2025-01-03 01:45:00,AccessPoint-NYC-X1000-LS152,93,0,2,Closed,2025-01-03 09:00:00,9905033957,7.25,4,1,0
T4349040,9,2025-01-03 01:50:00,Gateway-DFW-M3000-BU827,124,0,2,Closed,2025-01-03 09:00:00,9905033957,7.166666666666667,4,1,0
T4349052,6,2025-01-03 02:14:39,Modem-LAX-Z2500-NO866,157,3,2,Closed,2025-01-05 09:00:00,9902641727,54.755833333333335,4,1,0
T4349071,9,2025-01-03 02:50:00,Switch-LAX-T4500-MC878,85,0,2,Closed,2025-01-03 09:00:00,9911286299,6.166666666666667,4,1,0
T4349076,9,2025-01-03 02:55:00,Router-DFW-R9000-KT227,96,0,2,Closed,2025-01-03 09:00:00,9905033957,6.083333333333333,4,1,0
T4349077,9,2025-01-03 02:50:00,Server-NYC-V6500-JW963,49,0,2,Closed,2025-01-03 09:00:00,9905033957,6.166666666666667,4,1,0
T4349104,9,2025-01-03 03:20:00,Router-DFW-R9000-KT227,96,0,2,Closed,2025-01-03 08:55:48,9905033957,5.596666666666667,4,1,0
T4349109,2,2025-01-03 03:10:00,Node-SEA-M3000-GG989,109,3,2,Closed,2025-01-05 09:00:00,9902368075,53.833333333333336,4,1,0
T4349111,9,2025-01-03 03:15:00,Server-NYC-V6500-JW963,49,0,2,Closed,2025-01-03 09:00:00,9905033957,5.75,4,1,0
T4349128,9,2025-01-03 03:59:09,Server-NYC-V6500-JW963,101,3,2,Closed,2025-01-05 09:00:00,9905033957,53.01416666666667,4,1,0
T4349134,9,2025-01-03 04:05:00,Router-CHI-R9000-OD965,10,3,2,Closed,2025-01-04 09:00:00,9902641727,28.916666666666668,4,1,0
T4349135,9,2025-01-03 04:10:00,Router-DFW-R9000-KT227,70,3,2,Closed,2025-01-04 09:00:00,9905033957,28.833333333333332,4,1,0
T4349141,9,2025-01-03 04:15:00,Gateway-DFW-M3000-DT369,45,3,2,Closed,2025-01-04 09:00:00,9905033957,28.75,4,1,0
T4349154,9,2025-01-03 04:51:14,Hub-CHI-T4500-XX382,34,0,2,Closed,2025-01-03 09:00:00,9905033957,4.146111111111111,4,1,0
T4349158,5,2025-01-03 05:00:21,Controller-LAX-M3000-WE650,66,0,2,Closed,2025-01-03 09:00:00,9902545038,3.9941666666666666,4,1,0
T4349157,5,2025-01-03 05:00:19,Controller-LAX-M3000-WE650,66,0,2,Closed,2025-01-03 09:00:00,9902545038,3.9947222222222223,4,1,0
T4349160,5,2025-01-03 05:04:59,Switch-MIA-M3000-FY324,66,0,2,Closed,2025-01-03 09:00:00,9902545038,3.9169444444444443,4,1,0
T4349163,9,2025-01-03 05:05:00,Gateway-BOS-X1000-MY460,81,0,2,Closed,2025-01-03 08:18:04,9902641725,3.2177777777777776,4,1,0
T4349188,2,2025-01-03 06:10:00,Gateway-DEN-X1000-IX689,53,3,2,Closed,2025-01-04 05:22:47,9907437969,23.213055555555556,4,1,0
T4349201,9,2025-01-03 06:46:29,Hub-CHI-T4500-XX382,34,0,2,Closed,2025-01-03 12:35:52,9905033957,5.823055555555555,4,1,0
T4349206,9,2025-01-03 07:00:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 10:48:18,9905491301,3.805,4,1,0
T4349213,9,2025-01-03 07:15:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 11:21:05,9905491301,4.101388888888889,4,1,0
T4349239,9,2025-01-03 08:17:11,Hub-CHI-T4500-XX382,34,0,2,Closed,2025-01-03 12:00:00,9905033957,3.713611111111111,4,1,0
T4349241,8,2025-01-03 08:33:49,Node-DEN-V6500-CN764,76,3,2,Closed,2025-01-04 11:00:00,9905110630,26.43638888888889,4,1,0
T4349243,9,2025-01-03 08:35:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 13:04:42,9905491301,4.495,4,1,0
T4349251,9,2025-01-03 08:40:00,AccessPoint-NYC-X1000-LS152,93,0,2,Closed,2025-01-03 13:00:00,9905033957,4.333333333333333,4,1,0
T4349255,9,2025-01-03 08:50:00,Controller-DFW-V6500-ZB960,93,0,2,Closed,2025-01-03 12:00:00,9905033957,3.1666666666666665,4,1,0
T4349265,9,2025-01-03 09:21:18,Server-BOS-S8500-FS454,81,3,2,Closed,2025-01-04 09:00:00,9902641725,23.645,4,1,0
T4349266,9,2025-01-03 09:21:40,Hub-CHI-R9000-KE699,50,3,2,Closed,2025-01-04 13:40:06,9905033957,28.307222222222222,4,1,0
T4349276,9,2025-01-03 09:40:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 12:00:00,9905491301,2.3333333333333335,4,1,0
T4349277,1,2025-01-03 09:48:26,AccessPoint-CHI-R9000-YW849,106,3,2,Closed,2025-01-06 22:22:24,9902545038,31.083333333333332,4,1,0
T4349280,9,2025-01-03 09:50:00,Firewall-DFW-C5000-XN129,12,0,2,Closed,2025-01-03 14:00:00,9905221161,4.166666666666667,4,1,0
T4349282,9,2025-01-03 09:58:15,Router-PHX-R9000-VP270,92,0,2,Closed,2025-01-03 13:00:00,9907339680,3.029166666666667,4,1,0
T4349297,9,2025-01-03 10:20:00,Hub-DFW-V6500-VF184,93,0,2,Closed,2025-01-03 14:00:00,9905115778,3.6666666666666665,4,1,0
T4349313,9,2025-01-03 10:55:00,Router-CHI-M3000-FK717,15,0,2,Closed,2025-01-03 14:00:00,9902641727,3.0833333333333335,4,1,0
T4349324,9,2025-01-03 11:20:00,Firewall-DFW-C5000-XN129,8,0,2,Closed,2025-01-03 17:32:11,9905221161,6.203055555555555,4,1,0
T4349327,9,2025-01-03 11:28:53,Switch-NYC-X1000-YM982,266,3,2,Closed,2025-01-04 15:47:00,9905033957,28.301944444444445,4,1,0
T4349328,5,2025-01-03 11:36:27,Server-PHX-S8500-BK906,84,1,2,Closed,2025-01-04 09:00:00,9902545038,21.3925,4,1,0
T4349339,9,2025-01-03 11:50:00,Node-SEA-Z2500-TG912,85,0,2,Closed,2025-01-03 15:33:25,9907339680,3.723611111111111,4,1,0
T4349345,6,2025-01-03 12:02:05,Switch-NYC-S8500-UO265,157,3,2,Closed,2025-01-05 09:00:00,9902641727,44.96527777777778,4,1,0
T4349344,6,2025-01-03 12:02:07,Firewall-CHI-S8500-ZZ933,157,3,2,Closed,2025-01-05 16:00:00,9902641727,51.96472222222222,4,1,0
T4349348,6,2025-01-03 12:02:14,Gateway-LAX-V6500-XG921,157,3,2,Closed,2025-01-06 09:00:00,9902641727,31.083333333333332,4,1,0
T4349350,6,2025-01-03 12:02:12,Gateway-NYC-X1000-YI673,157,3,2,Closed,2025-01-05 17:00:00,9902641727,52.96333333333333,4,1,0
T4349352,6,2025-01-03 12:02:13,Server-SEA-S8500-AA491,157,3,2,Closed,2025-01-05 13:00:00,9902641727,48.963055555555556,4,1,0
T4349351,6,2025-01-03 12:02:21,Controller-NYC-C5000-EX602,157,3,2,Closed,2025-01-05 07:09:45,9902641727,43.123333333333335,4,1,0
T4349356,6,2025-01-03 12:02:22,Gateway-DFW-Z2500-PQ359,157,3,2,Closed,2025-01-05 09:00:00,9902641727,44.96055555555556,4,1,0
T4349354,6,2025-01-03 12:02:18,Gateway-CHI-X1000-NI870,157,3,2,Closed,2025-01-06 09:00:00,9902641727,31.083333333333332,4,1,0
T4349355,6,2025-01-03 12:02:12,AccessPoint-DFW-V6500-PM955,157,3,2,Closed,2025-01-05 20:32:39,9902641727,56.5075,4,1,0
T4349405,9,2025-01-03 13:10:00,Node-SEA-P7000-IN646,11,0,2,Closed,2025-01-03 16:00:00,9905033957,2.8333333333333335,4,1,0
T4349421,2,2025-01-03 13:30:00,Gateway-SEA-X1000-VI927,13,3,2,Closed,2025-01-04 12:00:00,9902368075,22.5,4,1,0
T4349423,9,2025-01-03 13:40:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 17:00:00,9905491301,3.3333333333333335,4,1,0
T4349424,9,2025-01-03 13:40:00,Modem-SEA-T4500-QD215,53,0,2,Closed,2025-01-03 17:00:00,9902641725,3.3333333333333335,4,1,0
T4349437,2,2025-01-03 13:50:00,Node-MIA-M3000-LS921,10,3,2,Closed,2025-01-04 12:03:36,9902368075,22.226666666666667,4,1,0
T4349430,9,2025-01-03 13:50:00,Switch-DEN-M3000-DK597,93,0,2,Closed,2025-01-03 17:00:00,9905033957,3.1666666666666665,4,1,0
T4349438,9,2025-01-03 14:00:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 17:00:00,9905491301,3.0,4,1,0
T4349440,2,2025-01-03 13:55:00,Server-BOS-M3000-HP202,26,3,2,Closed,2025-01-04 13:00:00,9902453662,23.083333333333332,4,1,0
T4349443,1,2025-01-03 14:15:01,AccessPoint-CHI-R9000-YW849,89,3,1,Closed,2025-01-05 09:00:00,9902545038,42.749722222222225,4,1,0
T4349444,1,2025-01-03 14:15:31,AccessPoint-CHI-R9000-YW849,89,3,1,Closed,2025-01-05 09:00:00,9902545038,42.74138888888889,4,1,0
T4349445,1,2025-01-03 14:16:06,AccessPoint-CHI-R9000-YW849,89,3,1,Closed,2025-01-05 04:51:27,9902545038,38.589166666666664,4,1,0
T4349446,1,2025-01-03 14:17:17,AccessPoint-CHI-R9000-YW849,89,3,1,Closed,2025-01-05 09:00:00,9902545038,42.71194444444444,4,1,0
T4349447,1,2025-01-03 14:16:41,AccessPoint-CHI-R9000-YW849,89,3,1,Closed,2025-01-05 09:00:00,9902545038,42.721944444444446,4,1,0
T4349450,2,2025-01-03 14:10:00,Controller-LAX-T4500-LZ698,341,3,2,Closed,2025-01-04 09:00:00,9902368075,18.833333333333332,4,1,0
T4349455,1,2025-01-03 14:37:25,Modem-SEA-M3000-ZT623,96,3,2,Closed,2025-01-05 09:00:00,9957849024,42.37638888888889,4,1,0
T4349461,9,2025-01-03 14:49:49,Firewall-DFW-V6500-FS227,77,1,2,Closed,2025-01-04 09:00:00,9905094737,18.169722222222223,4,1,0
T4349476,3,2025-01-03 15:00:00,Modem-MIA-Z2500-TL376,347,3,2,Closed,2025-01-04 13:00:00,9905592691,22.0,4,1,0
T4349478,9,2025-01-03 15:05:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,17.916666666666668,4,1,0
T4349485,9,2025-01-03 15:15:00,Controller-MIA-S8500-MK357,67,0,2,Closed,2025-01-04 09:00:00,9905033957,17.75,4,1,0
T4349499,9,2025-01-03 15:45:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,17.25,4,1,0
T4349501,9,2025-01-03 15:50:00,Firewall-DFW-C5000-XN129,8,0,2,Closed,2025-01-04 09:00:00,9905221161,17.166666666666668,4,1,0
T4349504,1,2025-01-03 16:00:36,Modem-SEA-M3000-ZT623,96,3,2,Closed,2025-01-05 10:08:51,9957849024,42.1375,4,1,0
T4349512,9,2025-01-03 16:10:00,Node-SEA-P7000-IN646,11,0,2,Closed,2025-01-03 20:24:17,9905033957,4.2380555555555555,4,1,0
T4349515,6,2025-01-03 16:18:29,Controller-LAX-X1000-RP648,157,3,2,Closed,2025-01-06 09:00:00,9902641727,64.69194444444445,4,1,0
T4349518,6,2025-01-03 16:19:31,Gateway-MIA-X1000-DL477,157,3,2,Closed,2025-01-06 09:00:00,9902641727,64.67472222222223,4,1,0
T4349519,6,2025-01-03 16:19:32,Server-CHI-M3000-NS919,157,3,2,Closed,2025-01-06 09:00:00,9902641727,64.67444444444445,4,1,0
T4349522,9,2025-01-03 16:20:00,Controller-SEA-Z2500-FG744,25,3,2,Closed,2025-01-04 15:00:00,9902641727,22.666666666666668,4,1,0
T4349521,8,2025-01-03 16:26:42,Switch-MIA-C5000-VP624,89,3,2,Closed,2025-01-05 09:00:00,9902545038,40.555,4,1,0
T4349535,1,2025-01-03 16:51:32,Hub-DFW-C5000-TF995,96,2,2,Closed,2025-01-08 00:06:00,9902545038,31.083333333333332,4,1,0
T4349553,9,2025-01-03 17:20:00,Router-SEA-M3000-OD879,85,0,2,Closed,2025-01-04 09:00:00,9907339680,15.666666666666666,4,1,0
T4349571,9,2025-01-03 17:50:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,15.166666666666666,4,1,0
T4349572,2,2025-01-03 17:55:00,AccessPoint-DEN-Z2500-XP841,38,0,2,Closed,2025-01-03 23:22:45,9902384881,5.4625,4,1,0
T4349578,9,2025-01-03 18:10:00,Server-BOS-R9000-JG649,8,0,2,Closed,2025-01-04 09:00:00,9905221161,14.833333333333334,4,1,0
T4349586,9,2025-01-03 18:30:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,14.5,4,1,0
T4349601,9,2025-01-03 19:10:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,13.833333333333334,4,1,0
T4349613,6,2025-01-03 19:35:09,Switch-ATL-Z2500-WJ921,157,3,2,Closed,2025-01-05 20:33:57,9902641727,48.98,4,1,0
T4349623,9,2025-01-03 20:00:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-03 23:48:45,9905491301,3.8125,4,1,0
T4349624,9,2025-01-03 20:00:00,Router-SEA-M3000-OD879,85,0,2,Closed,2025-01-04 09:00:00,9907339680,13.0,4,1,0
T4349625,9,2025-01-03 20:03:32,Node-DEN-M3000-VV529,258,0,2,Closed,2025-01-04 09:00:00,9902642581,12.94111111111111,4,1,0
T4349634,9,2025-01-03 20:30:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 02:02:06,9902641725,5.535,4,1,0
T4349644,9,2025-01-03 20:40:00,AccessPoint-NYC-X1000-LS152,11,0,2,Closed,2025-01-04 09:00:00,9905033957,12.333333333333334,4,1,0
T4349650,9,2025-01-03 20:45:00,AccessPoint-CHI-P7000-TV934,85,0,2,Closed,2025-01-04 01:26:37,9905491301,4.693611111111111,4,1,0
T4349651,9,2025-01-03 20:45:00,Router-SEA-M3000-OD879,85,0,2,Closed,2025-01-04 09:00:00,9907339680,12.25,4,1,0
T4349657,5,2025-01-03 21:00:47,Modem-CHI-S8500-YE635,81,3,2,Closed,2025-01-04 19:00:05,9904850687,21.988333333333333,4,1,0
T4349658,5,2025-01-03 21:00:31,Switch-DEN-T4500-MQ891,138,1,2,Closed,2025-01-04 15:00:00,9905056761,17.99138888888889,4,1,0
T4349656,5,2025-01-03 21:00:47,Switch-MIA-M3000-FY324,66,0,2,Closed,2025-01-04 01:04:37,9902545038,4.063888888888889,4,1,0
T4349659,5,2025-01-03 21:00:51,Controller-LAX-M3000-WE650,66,0,2,Closed,2025-01-04 09:00:00,9902545038,11.985833333333334,4,1,0
T4349671,9,2025-01-03 21:10:00,Hub-BOS-M3000-IE305,45,3,2,Closed,2025-01-05 09:00:00,9911286299,35.833333333333336,4,1,0
T4349672,9,2025-01-03 21:10:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,11.833333333333334,4,1,0
T4349676,9,2025-01-03 21:20:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,11.666666666666666,4,1,0
T4349681,2,2025-01-03 21:20:00,Server-MIA-P7000-TI869,41,3,2,Closed,2025-01-05 09:00:00,9902368075,35.666666666666664,4,1,0
T4349686,3,2025-01-03 21:40:00,AccessPoint-PHX-Z2500-DE462,64,0,2,Closed,2025-01-04 09:00:00,9905072032,11.333333333333334,4,1,0
T4349690,9,2025-01-03 21:45:00,Router-SEA-M3000-OD879,85,0,2,Closed,2025-01-04 09:00:00,9907339680,11.25,4,1,0
T4349691,9,2025-01-03 21:45:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,11.25,4,1,0
T4349703,9,2025-01-03 22:25:00,AccessPoint-NYC-X1000-LS152,11,0,2,Closed,2025-01-04 09:00:00,9905033957,10.583333333333334,4,1,0
T4349713,9,2025-01-03 22:45:00,AccessPoint-CHI-P7000-TV934,85,0,2,Closed,2025-01-04 09:00:00,9905491301,10.25,4,1,0
T4349723,9,2025-01-03 23:00:00,Modem-LAX-S8500-ZB160,68,3,2,Closed,2025-01-05 09:00:00,9905033957,34.0,4,1,0
T4349727,9,2025-01-03 23:05:00,Switch-SEA-V6500-UZ104,85,0,2,Closed,2025-01-04 03:00:15,9907339680,3.9208333333333334,4,1,0
T4349729,9,2025-01-03 23:05:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,9.916666666666666,4,1,0
T4349734,9,2025-01-03 23:15:00,AccessPoint-CHI-P7000-TV934,85,0,2,Closed,2025-01-04 09:00:00,9905491301,9.75,4,1,0
T4349743,9,2025-01-03 23:30:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,9.5,4,1,0
T4349749,9,2025-01-03 23:45:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,9.25,4,1,0
T4349770,9,2025-01-04 00:15:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 04:28:32,9905491301,4.225555555555555,5,1,1
T4349771,9,2025-01-04 00:15:00,Gateway-DFW-M3000-BU827,124,0,2,Closed,2025-01-04 09:00:00,9905033957,8.75,5,1,1
T4349776,9,2025-01-04 00:25:00,Router-SEA-M3000-OD879,85,0,2,Closed,2025-01-04 04:13:32,9907339680,3.8088888888888888,5,1,1
T4349778,9,2025-01-04 00:25:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,8.583333333333334,5,1,1
T4349793,9,2025-01-04 01:05:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,7.916666666666667,5,1,1
T4349795,9,2025-01-04 01:10:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,7.833333333333333,5,1,1
T4349804,9,2025-01-04 01:25:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,7.583333333333333,5,1,1
T4349806,9,2025-01-04 01:25:00,Hub-DFW-P7000-OK618,20,3,2,Closed,2025-01-05 09:00:00,9905033957,31.583333333333332,5,1,1
T4349807,9,2025-01-04 01:27:30,Router-PHX-R9000-VP270,92,0,2,Closed,2025-01-04 09:00:00,9907339680,7.541666666666667,5,1,1
T4349808,9,2025-01-04 01:25:00,Switch-DFW-C5000-TO930,3,0,2,Closed,2025-01-04 06:19:01,9905033957,4.900277777777778,5,1,1
T4349818,9,2025-01-04 01:45:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,7.25,5,1,1
T4349821,9,2025-01-04 01:50:00,AccessPoint-CHI-P7000-TV934,85,0,2,Closed,2025-01-04 05:41:00,9905491301,3.85,5,1,1
T4349828,9,2025-01-04 02:00:00,Node-SEA-Z2500-TG912,85,0,2,Closed,2025-01-04 09:00:00,9907339680,7.0,5,1,1
T4349831,9,2025-01-04 02:05:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,6.916666666666667,5,1,1
T4349844,9,2025-01-04 02:25:00,Modem-MIA-C5000-FJ926,27,3,2,Closed,2025-01-05 09:00:00,9902641727,30.583333333333332,5,1,1
T4349853,9,2025-01-04 02:38:27,Hub-DFW-P7000-OK618,94,1,2,Closed,2025-01-04 13:00:00,9905033957,10.359166666666667,5,1,1
T4349854,9,2025-01-04 02:39:18,Firewall-NYC-V6500-QW604,76,0,2,Closed,2025-01-04 09:00:00,9905049449,6.345,5,1,1
T4349856,9,2025-01-04 02:40:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,6.333333333333333,5,1,1
T4349860,9,2025-01-04 02:50:00,AccessPoint-CHI-P7000-TV934,85,0,2,Closed,2025-01-04 09:00:00,9905491301,6.166666666666667,5,1,1
T4349868,9,2025-01-04 03:10:00,Gateway-NYC-Z2500-UR949,85,0,2,Closed,2025-01-04 09:00:00,9905491301,5.833333333333333,5,1,1
T4349880,9,2025-01-04 03:40:00,AccessPoint-NYC-X1000-LS152,11,0,2,Closed,2025-01-04 09:00:00,9905033957,5.333333333333333,5,1,1
T4349883,9,2025-01-04 03:49:44,Hub-CHI-T4500-XX382,34,0,2,Closed,2025-01-04 09:00:00,9905033957,5.171111111111111,5,1,1
T4349890,9,2025-01-04 04:02:09,Gateway-MIA-C5000-HE230,93,1,2,Closed,2025-01-04 14:00:00,9905115778,9.964166666666667,5,1,1
T4349895,9,2025-01-04 04:10:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 10:00:00,9902641725,5.833333333333333,5,1,1
T4349904,9,2025-01-04 04:30:00,Router-SEA-M3000-OD879,85,0,2,Closed,2025-01-04 08:11:03,9907339680,3.6841666666666666,5,1,1
T4349915,9,2025-01-04 04:50:00,Hub-SEA-M3000-SJ762,31,0,2,Closed,2025-01-04 09:00:00,9902641725,4.166666666666667,5,1,1
T4349916,5,2025-01-04 05:00:17,Controller-LAX-M3000-WE650,66,0,2,Closed,2025-01-04 08:27:36,9902545038,3.455277777777778,5,1,1
T4349922,9,2025-01-04 05:02:24,Hub-CHI-T4500-XX382,34,0,2,Closed,2025-01-04 11:04:24,9905033957,6.033333333333333,5,1,1
